Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Environment
h_mix_rho_x,Binary Density,Intercept,-0.0390512645047425,0.052916451524793996,-0.17799020869157833,0.03431445606830885,alcohol < ester
h_mix_rho_x,Binary Density,R,0.9893335722999993,0.006043730225577186,0.9761510155850508,0.9989774901382111,alcohol < ester
h_mix_rho_x,Binary Density,R^2,0.9787809172798779,0.011919996711748303,0.952870805227726,0.9979560258028397,alcohol < ester
h_mix_rho_x,Binary Density,p,5.590933064430336e-08,1.7937967541622434e-06,6.617286427072503e-12,1.3932131354481026e-06,alcohol < ester
h_mix_rho_x,Binary Density,RMSE,0.011963362558056705,0.0012450547970099355,0.009321528134429397,0.01435491498300094,alcohol < ester
h_mix_rho_x,Binary Density,MSE,-0.007963368351323307,0.0028027232838747705,-0.013102327328484032,-0.0020522668797058998,alcohol < ester
h_mix_rho_x,Binary Density,MUE,0.011145070470052143,0.001396442869062427,0.008282016623226428,0.013846819150275847,alcohol < ester
h_mix_rho_x,Binary Density,Tau,0.911111111111111,0.09055052554329855,0.6287460834286768,0.9660917830792959,alcohol < ester
h_mix_rho_x_rho_pure,Binary Density,Slope,1.109374769679288,0.006596208487902169,1.0967794032431728,1.122456235986362,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.09272370756928106,0.006713201691073775,-0.10590093040160409,-0.08014006688575437,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,R,0.9984572103946486,0.0004429394375640628,0.9973614987522313,0.9990922123014914,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9969168009890637,0.0008842821707382985,0.9947299591932972,0.9981852486814883,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,p,2.646622937113496e-78,7.084799996507218e-67,2.677519900930633e-85,3.5122197536192993e-71,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.017777183908895697,0.0015725755927831016,0.014641769637356288,0.02080140768765624,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,MSE,0.005535231350987461,0.0021561958948506208,0.0012890803594057757,0.009855703863756737,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,MUE,0.014331880638319736,0.001337784658477118,0.011794592406135023,0.01692504093558461,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,Tau,0.76036866359447,0.06811750623602487,0.6002925086513604,0.8698652892441523,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9297342180065997,0.06176376681835114,0.8616843939612857,1.1119322324421028,ester_ester
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.06334465551727131,0.05745764365535871,-0.10437138080872177,0.12899906268426153,ester_ester
h_mix_rho_x_rho_pure,Binary Density,R,0.9769466455216597,0.0052651983714364645,0.9660735945338804,0.9876159371520928,ester_ester
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9544247481960233,0.010290752129117935,0.9332981900556124,0.9753852393168065,ester_ester
h_mix_rho_x_rho_pure,Binary Density,p,2.767616376391947e-18,2.4991867213721995e-16,1.350899112098041e-21,3.302104431456808e-16,ester_ester
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.012197277955575642,0.0017029411685788893,0.008934300487141384,0.01565186453106761,ester_ester
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.0033420477850225577,0.0022446941307213944,-0.007840453745241248,0.0010769369133381537,ester_ester
h_mix_rho_x_rho_pure,Binary Density,MUE,0.01023253931488762,0.0012584669292665912,0.007945796975387007,0.012770937460517696,ester_ester
h_mix_rho_x_rho_pure,Binary Density,Tau,0.891737891737892,0.05774248194194846,0.7374317094172497,0.9567473016613985,ester_ester
h_mix_rho_x_rho_pure,Binary Density,Slope,1.1109372127364023,0.09085127346236564,0.8778411004106246,1.1444543581240403,alcohol > ester
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.10267494391999821,0.0767468149426433,-0.13508283890311124,0.096184770345621,alcohol > ester
h_mix_rho_x_rho_pure,Binary Density,R,0.9952199875285035,0.03014443973358423,0.8958079837447122,0.9993612929985952,alcohol > ester
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9904628235762346,0.055436877907236386,0.8024719437407665,0.9987229939438241,alcohol > ester
h_mix_rho_x_rho_pure,Binary Density,p,2.2709149600862647e-09,0.0010825926340759847,7.861752842426863e-13,0.000462804417620556,alcohol > ester
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.012409480896366943,0.0013763652040712285,0.00965686364587761,0.014972270940985815,alcohol > ester
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.006361918315359294,0.003395742182940185,-0.011944828934518148,0.0011710332921359035,alcohol > ester
h_mix_rho_x_rho_pure,Binary Density,MUE,0.01163997772731128,0.0013568862931755607,0.009059319904118956,0.014359941866884596,alcohol > ester
h_mix_rho_x_rho_pure,Binary Density,Tau,0.8222222222222221,0.10427952135974818,0.5320159167473419,0.9309493362512627,alcohol > ester
h_mix_rho_x_rho_pure,Binary Density,Slope,1.0490371659056932,0.05969220500401333,0.9423700175807019,1.1139598731944471,alcohol ~ ester
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.0510337692708317,0.05198510738865088,-0.1092548397934292,0.04453592830458242,alcohol ~ ester
h_mix_rho_x_rho_pure,Binary Density,R,0.9926340992167566,0.0062178898680025725,0.9754220528774258,0.9991451393385942,alcohol ~ ester
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9853224549278617,0.012245035790220802,0.9514481812396116,0.9982910094639388,alcohol ~ ester
h_mix_rho_x_rho_pure,Binary Density,p,1.2765492065570961e-08,2.30812290563696e-06,2.368314683450842e-12,1.5686906936276018e-06,alcohol ~ ester
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.010549958315398417,0.000942989259129565,0.00865561724298409,0.012412382451044299,alcohol ~ ester
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.007025021468605686,0.0024990711496927524,-0.011320522445540448,-0.0017314993922248779,alcohol ~ ester
h_mix_rho_x_rho_pure,Binary Density,MUE,0.010155187987355086,0.0009079819835251873,0.008384282899072604,0.012020150064344393,alcohol ~ ester
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9999999999999999,0.035204745894734366,0.8485281374238569,0.9775252199076787,alcohol ~ ester
h_mix_rho_x_rho_pure,Binary Density,Slope,1.0000994523379962,0.04584719871320459,0.9329377996731065,1.108562220948023,alcohol < ester
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.00799320853167007,0.04164371127799874,-0.10255949726116553,0.05777163753907133,alcohol < ester
h_mix_rho_x_rho_pure,Binary Density,R,0.9916474683254786,0.004874453399262517,0.9808545655234598,0.9991040574387205,alcohol < ester
h_mix_rho_x_rho_pure,Binary Density,R^2,0.983364701436331,0.009646006467847284,0.9620756787082152,0.9982089175905142,alcohol < ester
h_mix_rho_x_rho_pure,Binary Density,p,2.108098768561421e-08,3.54376567031797e-07,2.9530029552045923e-12,5.868070394301296e-07,alcohol < ester
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.010858725443819857,0.0011804782998940133,0.008334928405122167,0.012884473680617122,alcohol < ester
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.007901716060449916,0.0023935516538757637,-0.012177885224274288,-0.0028452554141224717,alcohol < ester
h_mix_rho_x_rho_pure,Binary Density,MUE,0.009867508890648668,0.0014582403329421252,0.006988859111033152,0.012568228055652341,alcohol < ester
h_mix_rho_x_rho_pure,Binary Density,Tau,0.911111111111111,0.08581452306045737,0.6487491201346025,0.9660917830792959,alcohol < ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.1352341182448482,0.007088797739062277,1.121851206008421,1.1499075823009417,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.11529409728216145,0.007151205831801731,-0.12972079948451853,-0.10179427621276804,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9983372077789324,0.00045710413753547846,0.997212533189674,0.9989780685036795,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9966771804358353,0.0009123920130940001,0.9944328363505666,0.9979571813513423,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.595082901306223e-77,1.2016667619908926e-63,9.968795155486298e-84,1.99669307009446e-70,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.021145504423890307,0.0017585148405671845,0.01758642207874478,0.024534446523552664,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.006196087369383907,0.002586262254076843,0.0012788290840121366,0.011185445434836004,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.016978968726486174,0.0016343936834360376,0.013866184732976253,0.02019067346865818,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.7388632872503839,0.07162121520800184,0.57138227938465,0.8531164318872503,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,0.9912001962654601,0.07119303911113219,0.906665815506572,1.1842228103152848,ester_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,0.00823067687658352,0.0663507883426729,-0.1678283489915715,0.09154913380711316,ester_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.970566830977159,0.006974728305627264,0.9561309639914928,0.9845459814625634,ester_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9419999733930452,0.013535114857378922,0.9141864203033012,0.9693307896140824,ester_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,5.668524023735372e-17,1.057614593705426e-14,2.0031765001359904e-20,8.000519734134496e-15,ester_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.013429960248058908,0.0009478436746265362,0.01153904571665722,0.015245633834918792,ester_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.00012089744758475368,0.002649040938364688,-0.005484753933898907,0.004877012794666885,ester_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.0125468177127557,0.0009462460602886442,0.010673330840174768,0.01438710364111223,ester_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.8803418803418804,0.06817345555969322,0.6930327531661572,0.9539538729208266,ester_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.1396845723793807,0.09525353756695264,0.928200244762044,1.1757790755870279,alcohol > ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.128284735227147,0.08033111341576948,-0.16313642759176583,0.05094205638609295,alcohol > ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9943532250282691,0.03996918366850628,0.8518596608948529,0.9995516839891312,alcohol > ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9887383361241195,0.07248459171089544,0.7256648818598938,0.999103568965508,alcohol > ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,4.418085291559698e-09,0.0018297588085774185,1.8333167744969243e-13,0.0018146213252157922,alcohol > ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.014497688623001952,0.0015344073520956523,0.011570728654597573,0.0174919926000705,alcohol > ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.00701394191710567,0.003986208957145988,-0.01382604496416917,0.0016065857907823333,alcohol > ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.013752396391154064,0.0014553975309927734,0.011053322263269893,0.016723559663622777,alcohol > ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.8222222222222221,0.10049397317289482,0.5490214034302319,0.9309493362512627,alcohol > ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0893901371308015,0.06527572395579229,0.9812985071827919,1.1558451349999435,alcohol ~ ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.08689931159448505,0.05699846575472148,-0.14498921305668233,0.01107996292328095,alcohol ~ ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9910341663956359,0.009798130446138144,0.9644712035224062,0.9992929922111564,alcohol ~ ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.982148718963493,0.019197593181883167,0.9302047024239587,0.9985864842823263,alcohol ~ ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.796794042871342e-08,5.974981015416813e-06,1.1529514518531516e-12,6.770938106668809e-06,alcohol ~ ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.011915784822296448,0.0008584484493473777,0.010153612949185927,0.013487558160368443,alcohol ~ ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.006675507295487037,0.003114237903634926,-0.012141763128280924,0.00026360884311615873,alcohol ~ ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.011571594496876714,0.0009003464951369784,0.009787833759244736,0.013262464768291493,alcohol ~ ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9555555555555554,0.06894829950738655,0.6956655929999346,0.9775252199076787,alcohol ~ ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.056430686873784,0.05065943892564332,0.986122325278986,1.1712800853495797,alcohol < ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.058900172035054044,0.045647451980674415,-0.15815694744908637,0.01117587826600619,alcohol < ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9902181587487162,0.007183409888565406,0.9736703066191652,0.9994630613400293,alcohol < ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9805320019156978,0.014176860712371914,0.9480338659918592,0.9989264109831831,alcohol < ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,3.9587082660105814e-08,8.613910965988601e-07,3.6964150365129794e-13,2.041902449834153e-06,alcohol < ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.011484554453491719,0.0012843077542378843,0.008838017410260543,0.013987785143304444,alcohol < ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.0069860280465868785,0.002920409336905169,-0.0119136924650867,-0.0005425912681515932,alcohol < ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.010671949117737767,0.0013289372405452429,0.008114346006106509,0.013417105122030015,alcohol < ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.911111111111111,0.09011641134999203,0.6287460834286768,0.9660917830792959,alcohol < ester
h_mix_v_excess,Binary Density,Slope,0.9934931279253704,0.005724604653771278,0.9820221984542095,1.004333729813173,alcohol_alcohol
h_mix_v_excess,Binary Density,Intercept,0.01112236930390409,0.00595862341928973,0.00016600942933542306,0.023284326401082578,alcohol_alcohol
h_mix_v_excess,Binary Density,R,0.9983686450918756,0.0005133278629738312,0.997104744494017,0.9990606746723041,alcohol_alcohol
h_mix_v_excess,Binary Density,R^2,0.9967399515025875,0.0010245405834668339,0.9942178714924789,0.9981222316766795,alcohol_alcohol
h_mix_v_excess,Binary Density,p,1.450493228671365e-77,1.7823471219600804e-62,7.366758110872897e-85,5.87058404400866e-70,alcohol_alcohol
h_mix_v_excess,Binary Density,RMSE,0.009329328587455431,0.0010147548811103697,0.007332052844565306,0.011235178950562768,alcohol_alcohol
h_mix_v_excess,Binary Density,MSE,0.005276794976133454,0.0009500635000876644,0.0035241949689212015,0.007233070250687169,alcohol_alcohol
h_mix_v_excess,Binary Density,MUE,0.006758431956274336,0.0007988793959312954,0.005312141627229374,0.00839664823752949,alcohol_alcohol
h_mix_v_excess,Binary Density,Tau,0.7992831541218637,0.05890550652319957,0.6616990646338936,0.8885176642453781,alcohol_alcohol
h_mix_v_excess,Binary Density,Slope,0.9798948949806584,0.050712542862367455,0.9229703295920724,1.127545585067694,ester_ester
h_mix_v_excess,Binary Density,Intercept,0.040737740204909056,0.04724534369757651,-0.0948156015692947,0.09671794150186208,ester_ester
h_mix_v_excess,Binary Density,R,0.9859099833525226,0.0033928099083569193,0.9793531182934437,0.9925563207269593,ester_ester
h_mix_v_excess,Binary Density,R^2,0.9720184952741713,0.006687794511022251,0.959132530311092,0.9851680498150386,ester_ester
h_mix_v_excess,Binary Density,p,6.1690374758201775e-21,1.2806436762090736e-17,2.217914880257634e-24,7.417252313991255e-19,ester_ester
h_mix_v_excess,Binary Density,RMSE,0.023505734936596398,0.0016811123450324677,0.020067057620579982,0.02670554740538333,ester_ester
h_mix_v_excess,Binary Density,MSE,0.02165671477190066,0.0017623028529377088,0.018179594917643267,0.025075664225793784,ester_ester
h_mix_v_excess,Binary Density,MUE,0.02165671477190066,0.0017623028529377088,0.018179594917643267,0.025075664225793784,ester_ester
h_mix_v_excess,Binary Density,Tau,0.9088319088319089,0.05081057024052349,0.7680491274911312,0.961047972770427,ester_ester
h_mix_v_excess,Binary Density,Slope,0.993886587876967,0.048322408362854445,0.9522682077219959,1.1319346841288516,alcohol > ester
h_mix_v_excess,Binary Density,Intercept,0.013139860659845737,0.0409997306675086,-0.1013323785005299,0.05450262546607787,alcohol > ester
h_mix_v_excess,Binary Density,R,0.9965436884545036,0.021401493713650643,0.9244627723768982,0.9998776282571201,alcohol > ester
h_mix_v_excess,Binary Density,R^2,0.9930993229985067,0.040314807185457414,0.8546314175107808,0.9997552714890837,alcohol > ester
h_mix_v_excess,Binary Density,p,6.217662936404132e-10,0.00045643350764545645,9.909588997695842e-16,0.00013203974439135886,alcohol > ester
h_mix_v_excess,Binary Density,RMSE,0.009681495106377912,0.0024079900316481746,0.0050827300313918645,0.014036461830756181,alcohol > ester
h_mix_v_excess,Binary Density,MSE,0.007832342976519514,0.0018201139801501186,0.004725354094022416,0.011855235165021395,alcohol > ester
h_mix_v_excess,Binary Density,MUE,0.007832342976519514,0.0018201139801501186,0.004725354094022416,0.011855235165021395,alcohol > ester
h_mix_v_excess,Binary Density,Tau,0.8666666666666666,0.0942337946452949,0.6285872661926203,0.9660917830792959,alcohol > ester
h_mix_v_excess,Binary Density,Slope,0.9996842553428285,0.03533272697630799,0.958053494990918,1.0536370516484543,alcohol ~ ester
h_mix_v_excess,Binary Density,Intercept,0.01214157730570753,0.03128030053745936,-0.034445584923554984,0.05546107441369552,alcohol ~ ester
h_mix_v_excess,Binary Density,R,0.9958204784760905,0.006611737166586096,0.9784526992114874,0.9997610523011641,alcohol ~ ester
h_mix_v_excess,Binary Density,R^2,0.9916584253523497,0.012967818624551292,0.9573696845942453,0.999522161698331,alcohol ~ ester
h_mix_v_excess,Binary Density,p,1.3283254071827586e-09,5.35779456064848e-06,1.4392068867329807e-14,9.235802150987022e-07,alcohol ~ ester
h_mix_v_excess,Binary Density,RMSE,0.01297390944948772,0.0021315763000054203,0.009434797590733122,0.01731938486416443,alcohol ~ ester
h_mix_v_excess,Binary Density,MSE,0.011858210052916662,0.001692275014059928,0.009178116131595748,0.01581588417471348,alcohol ~ ester
h_mix_v_excess,Binary Density,MUE,0.011858210052916662,0.001692275014059928,0.009178116131595748,0.01581588417471348,alcohol ~ ester
h_mix_v_excess,Binary Density,Tau,0.9999999999999999,0.03683831157970378,0.8447367914999205,0.9775252199076787,alcohol ~ ester
h_mix_v_excess,Binary Density,Slope,1.0138671961176895,0.024085954844707873,0.974835136422653,1.0551977982761442,alcohol < ester
h_mix_v_excess,Binary Density,Intercept,0.0019667988086282673,0.022333142330775144,-0.03562259046887062,0.040796176251016836,alcohol < ester
h_mix_v_excess,Binary Density,R,0.9963992154017498,0.003191868865409054,0.9890069780274107,0.999742281590325,alcohol < ester
h_mix_v_excess,Binary Density,R^2,0.9928113964532226,0.006332907560475648,0.9781348025869112,0.9994846295994286,alcohol < ester
h_mix_v_excess,Binary Density,p,7.322996486882215e-10,5.358431681115067e-07,2.0616570413527147e-14,6.582930367128554e-08,alcohol < ester
h_mix_v_excess,Binary Density,RMSE,0.015550955273575058,0.0018427951017544008,0.012341698612802899,0.01928479677785351,alcohol < ester
h_mix_v_excess,Binary Density,MSE,0.014724106150646288,0.0015915867517668953,0.011975291430454994,0.018165715777028378,alcohol < ester
h_mix_v_excess,Binary Density,MUE,0.014724106150646288,0.0015915867517668953,0.011975291430454994,0.018165715777028378,alcohol < ester
h_mix_v_excess,Binary Density,Tau,0.9555555555555554,0.07191417806975965,0.7107074680240142,0.9775252199076787,alcohol < ester
openff-1.0.0,Binary Density,Slope,1.0116578987079459,0.005645418893203338,1.0001122439542234,1.0225716726098013,alcohol_alcohol
openff-1.0.0,Binary Density,Intercept,0.0008658968342231121,0.005908216531058101,-0.01047883562418428,0.01301220692211591,alcohol_alcohol
openff-1.0.0,Binary Density,R,0.9984424882425321,0.000490152361937644,0.9972851563806282,0.9991825124098861,alcohol_alcohol
openff-1.0.0,Binary Density,R^2,0.9968874023279389,0.000978494776233727,0.994577683137134,0.9983656931057322,alcohol_alcohol
openff-1.0.0,Binary Density,p,3.5351015690192623e-78,2.729086088395303e-66,1.1803476181252383e-86,8.845118434722492e-71,alcohol_alcohol
openff-1.0.0,Binary Density,RMSE,0.013742829981708456,0.0009862913542264921,0.011895172579835751,0.015718840863748015,alcohol_alcohol
openff-1.0.0,Binary Density,MSE,0.011338995524547885,0.0009633484419757711,0.009575721890028279,0.01330884680165976,alcohol_alcohol
openff-1.0.0,Binary Density,MUE,0.011412237767214398,0.0009484806075907936,0.009671574151072844,0.013410394291394907,alcohol_alcohol
openff-1.0.0,Binary Density,Tau,0.7849462365591398,0.0612662681008433,0.6510211862016835,0.8852452966676175,alcohol_alcohol
openff-1.0.0,Binary Density,Slope,0.9930845983024159,0.05109717846103289,0.9367196196351998,1.1531761044835593,ester_ester
openff-1.0.0,Binary Density,Intercept,0.03945272248951248,0.04757325467062985,-0.10751315130662198,0.09401078648803551,ester_ester
openff-1.0.0,Binary Density,R,0.9870181477052831,0.0031226833560556544,0.9808428670620176,0.9932896896643231,ester_ester
openff-1.0.0,Binary Density,R^2,0.974204823899568,0.006163911707433605,0.9620527298664387,0.9866244075934473,ester_ester
openff-1.0.0,Binary Density,p,2.228996552382245e-21,7.61304830981358e-19,6.081473576075119e-25,2.821865041645636e-19,ester_ester
openff-1.0.0,Binary Density,RMSE,0.03405318366593473,0.0017261678563389767,0.03069645356659135,0.037301698006667175,ester_ester
openff-1.0.0,Binary Density,MSE,0.03288956574180432,0.001736179933168753,0.029583858608073894,0.03619582448071764,ester_ester
openff-1.0.0,Binary Density,MUE,0.03288956574180432,0.001736179933168753,0.029583858608073894,0.03619582448071764,ester_ester
openff-1.0.0,Binary Density,Tau,0.9202279202279204,0.04230176268746069,0.8036850414868041,0.966751571643547,ester_ester
openff-1.0.0,Binary Density,Slope,1.028945517519852,0.06500172052617603,0.9693285392924955,1.1420335231308725,alcohol > ester
openff-1.0.0,Binary Density,Intercept,-0.011263616727904435,0.054520053900228155,-0.1057132935482391,0.04239779793092968,alcohol > ester
